model,step,loss
conv_plus_iir_bank,158,0.0050995987839996815
conv_plus_iir_bank,159,0.005092992447316647
conv_plus_iir_bank,160,0.005202742293477058
conv_plus_iir_bank,161,0.005193392280489206
conv_plus_iir_bank,162,0.005536896176636219
conv_plus_iir_bank,163,0.0051795803010463715
conv_plus_iir_bank,164,0.005577091593295336
conv_plus_iir_bank,165,0.0053659952245652676
conv_plus_iir_bank,166,0.005114318802952766
conv_plus_iir_bank,167,0.005114217754453421
conv_plus_iir_bank,168,0.005416247993707657
conv_plus_iir_bank,169,0.005196957848966122
conv_plus_iir_bank,170,0.005202564410865307
conv_plus_iir_bank,171,0.005339659284800291
conv_plus_iir_bank,172,0.005105732940137386
conv_plus_iir_bank,173,0.0051999869756400585
conv_plus_iir_bank,174,0.005603360943496227
conv_plus_iir_bank,175,0.0051535130478441715
conv_plus_iir_bank,176,0.005519426427781582
conv_plus_iir_bank,177,0.005361869931221008
conv_plus_iir_bank,178,0.005519449710845947
conv_plus_iir_bank,179,0.005155717488378286
conv_plus_iir_bank,180,0.005106814205646515
conv_plus_iir_bank,181,0.004922553896903992
conv_plus_iir_bank,182,0.005360706709325314
conv_plus_iir_bank,183,0.00508459284901619
conv_plus_iir_bank,184,0.005159200634807348
conv_plus_iir_bank,185,0.005021149292588234
conv_plus_iir_bank,186,0.0055683813989162445
conv_plus_iir_bank,187,0.0052268486469984055
conv_plus_iir_bank,188,0.005252898670732975
conv_plus_iir_bank,189,0.004868046380579472
conv_plus_iir_bank,190,0.005226511508226395
conv_plus_iir_bank,191,0.005243337247520685
conv_plus_iir_bank,192,0.005607619881629944
conv_plus_iir_bank,193,0.005323364399373531
conv_plus_iir_bank,194,0.005413995124399662
conv_plus_iir_bank,195,0.005208699032664299
conv_plus_iir_bank,196,0.005246046930551529
conv_plus_iir_bank,197,0.005115362349897623
conv_plus_iir_bank,198,0.0056168013252317905
conv_plus_iir_bank,199,0.0053554922342300415
conv_plus_iir_bank,200,0.005232456140220165
conv_plus_iir_bank,201,0.005109686870127916
conv_plus_iir_bank,202,0.0055103120394051075
conv_plus_iir_bank,203,0.005223139654844999
conv_plus_iir_bank,204,0.005399095360189676
conv_plus_iir_bank,205,0.005060010589659214
conv_plus_iir_bank,206,0.005183267407119274
conv_plus_iir_bank,207,0.005268217995762825
conv_plus_iir_bank,208,0.005414234008640051
conv_plus_iir_bank,209,0.004722327925264835
conv_plus_iir_bank,210,0.005117633379995823
conv_plus_iir_bank,211,0.005110996775329113
conv_plus_iir_bank,212,0.004899886902421713
conv_plus_iir_bank,213,0.004931226372718811
conv_plus_iir_bank,214,0.005017668008804321
conv_plus_iir_bank,215,0.005141532048583031
conv_plus_iir_bank,216,0.005226072855293751
conv_plus_iir_bank,217,0.005338805261999369
conv_plus_iir_bank,218,0.005007003899663687
conv_plus_iir_bank,219,0.005205265711992979
conv_plus_iir_bank,220,0.0054377224296331406
conv_plus_iir_bank,221,0.005219564773142338
conv_plus_iir_bank,222,0.005251845344901085
conv_plus_iir_bank,223,0.005175291560590267
conv_plus_iir_bank,224,0.005269660614430904
conv_plus_iir_bank,225,0.005124346353113651
conv_plus_iir_bank,226,0.005089655518531799
conv_plus_iir_bank,227,0.005236304365098476
conv_plus_iir_bank,228,0.005213078111410141
conv_plus_iir_bank,229,0.005114668980240822
conv_plus_iir_bank,230,0.005497983656823635
conv_plus_iir_bank,231,0.005344377364963293
conv_plus_iir_bank,232,0.005115318577736616
conv_plus_iir_bank,233,0.005426702555269003
conv_plus_iir_bank,234,0.0055461665615439415
conv_plus_iir_bank,235,0.00545873399823904
conv_plus_iir_bank,236,0.005244740284979343
conv_plus_iir_bank,237,0.005063912365585566
conv_plus_iir_bank,238,0.005252700299024582
conv_plus_iir_bank,239,0.004754157736897469
